playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481147,2021,Reese Johnson,CHI,C,4on5,31,2335,67,-2.39,0.18,0.1,0.09,0.12,0.11,0.16,97,0.73,0.02,0.03,0.1,0.02,0.25,0.59,0.02,0.02,0.02,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,4,4,1,2,1,0,0,0.02,0,0,0,0,0,2,1,1,2,0.01,0,0,0.03,0.03,0.03,67,0,14,3,50,2,12,6,47,4,0,4413,0,0,0,0,4.79,0.64,0.64,0.64,0.64,4,2,1,7,0,0,0,3,2,1,0.09,0.28,0.27,0,0,0,7,6,6,0.06,0,0,0.7,0.7,0.7,35.08,2.9,2.86,2.9,2.86,35,13,20,68,2,4,0,40,5,3,1.36,0.59,0.95,1,0,1,68,48,48,0.89,0.09,0.09,3.71,3.71,3.65,1.03,8.97,17,121,0,0,0,0,0,0
8477474,2021,Madison Bowey,VAN,D,4on5,2,275,7,-1.1,0,0.11,0,0.29,0,0.36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1,2,2,2,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0.99,0.82,0.99,0.82,6,2,4,12,1,2,0,4,2,2,0.15,0.26,0.58,1,0,0,12,8,8,0.12,0.58,0.58,0.53,0.53,0.51,0.08,0.68,5,12,0,0,0,0,0,0
8476925,2021,Colton Sissons,NSH,C,4on5,79,13324,325,26.23,0.07,0.08,0.08,0.12,0.09,0.13,132,7.81,0.72,0.35,1.09,0.23,2.19,5.42,0.67,0.72,0.67,0,0,7,3,1,11,0,0,0,0,1,0,1,8,7,10,0,0,152,3,4,3,8,1,1,0.28,0.1,0.34,0,0,0,11,10,10,3,0.08,0,0,0.8,0.8,0.74,325,1,190,27,107,18,57,52,198,152,17,11133,0,0,0,0,23.55,2.04,1.98,2.04,1.98,25,7,5,37,1,0,0,24,7,1,0.87,0.82,0.34,1,0,0,37,32,32,0.29,0,0,2.32,2.32,2.26,223.8,27.91,26.45,27.91,26.45,219,90,103,412,30,22,4,218,56,35,4.98,6.88,16.05,8,8,14,412,309,309,5.26,4.04,3.84,29.33,29.33,28.05,2.07,22.92,42,312,0,0.13,0,3,0,3
8479353,2021,Brett Howden,VGK,C,4on5,47,1166,40,9.79,0.36,0.24,0.19,0.15,0.24,0.2,139,2.16,0.28,0.08,0.34,0.09,0.69,1.52,0.28,0.28,0.28,1,1,3,0,0,3,2,0,1,0,1,0,1,0,3,3,0,0,2,1,0,0,2,1,0,0.09,0.18,0,0,0,0,3,3,3,0,0.02,0.25,0,0.3,0.3,0.3,40,1,12,1,26,4,8,9,19,2,1,5770,0,0,0,0,6.13,1.23,1.19,1.23,1.19,8,0,0,8,2,1,1,3,3,2,0.1,0.54,0.59,0,1,1,8,8,8,0.07,0.25,0.25,1.05,1.05,1.05,17.68,2.2,2.08,2.2,2.08,21,4,9,34,3,1,1,15,7,3,0.41,0.75,1.04,0,2,1,34,25,25,0.34,0.33,0.33,2.21,2.21,2.16,2.31,7.51,27,152,0,0,0,0,0,0
8479356,2021,Kieffer Bellows,NYI,L,4on5,45,2,1,-0.28,0,0.44,0,0.29,0,0.29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.37,0.46,2,5,0,0,0,0,0,0
8478420,2021,Mikko Rantanen,COL,R,4on5,75,142,12,17.61,0,0.15,0,0.14,0,0.15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1,8,0,2,1,9,1,4,5078,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0.18,0.18,0.18,0.18,2,0,1,3,0,0,0,1,1,0,0.06,0.12,0,0,0,0,3,2,2,0.03,0,0,0.21,0.21,0.21,1.42,8.31,21,131,0,0,0,0,0,0
8479772,2021,Zack MacEwen,PHI,C,4on5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477946,2021,Dylan Larkin,DET,C,4on5,71,2053,66,30.48,0.05,0.19,0.08,0.15,0.07,0.18,150,0.73,0.03,0.03,0.08,0.03,0.24,0.59,0.03,0.03,0.03,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,1,1,2,28,2,2,0,1,0,0,0.03,0,0,0,0,0,3,1,1,0,0.01,0,0,0.04,0.04,0.04,66,2,44,7,13,1,10,11,44,28,34,8229,2,4,2,2,3.08,0.25,0.25,0.25,0.25,4,0,2,6,1,0,0,3,1,0,0.08,0.17,0,0,1,0,6,4,4,0.04,0,0,0.28,0.28,0.28,37.42,4.96,4.01,4.96,4.01,36,17,15,68,4,3,0,33,14,6,1.08,1.57,2.31,2,1,1,68,53,53,0.91,0.83,0.83,5.03,5.03,4.18,3.19,13.68,37,217,0,0.1,0,1,0,1
8479249,2021,Andrew Poturalski,CAR,C,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481568,2021,Alex Vlasic,CHI,D,4on5,15,332,11,-0.2,0,0.11,0,0.08,0,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,3,0,8,2,2,3,4,0,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,1.15,1.05,1.15,1.05,7,1,2,10,2,0,0,4,1,3,0.16,0.1,0.89,1,0,1,10,8,8,0.13,0,0,1.28,1.28,1.17,0.37,2.97,4,47,0,0,0,0,0,0
8479315,2021,Joey Anderson,TOR,R,4on5,5,15,1,0.7,0,0.03,0,0.13,0,0.13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.77,1,7,0,0,0,0,0,0
8479398,2021,Samuel Girard,COL,D,4on5,67,2520,74,24.4,0.11,0.15,0.13,0.15,0.14,0.17,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,74,2,11,2,59,4,20,5,45,0,0,10533,2,0,0,0,5.92,0.46,0.46,0.46,0.46,7,1,1,9,0,0,0,6,2,0,0.18,0.28,0,0,0,0,9,8,8,0.07,0,0,0.53,0.53,0.53,35.01,3.68,3.64,3.68,3.64,36,12,13,61,2,4,0,38,6,4,0.94,0.73,2,0,0,2,61,48,48,0.92,0.1,0.1,4.49,4.49,4.44,3.44,19.35,49,283,0.07,0,1,0,1,0
8480846,2021,Sampo Ranta,COL,L,4on5,10,157,4,-0.18,0.1,0.16,0.25,0.09,0.25,0.11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,702,0,0,0,0,0.76,0.04,0.04,0.04,0.04,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.04,0.04,0.04,2.39,0.35,0.34,0.35,0.34,2,1,0,3,0,0,0,1,2,0,0.04,0.31,0,0,0,0,3,3,3,0.06,0,0,0.41,0.41,0.4,0.23,1.19,2,21,0,0,0,0,0,0
8482624,2021,Daniil Miromanov,VGK,D,4on5,11,168,4,1.25,0.82,0.04,0.25,0.07,0.25,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,1,2,1,0,0,519,0,0,0,0,0.9,0.21,0.21,0.21,0.21,1,0,0,1,1,0,0,0,0,1,0,0,0.21,0,0,1,1,1,1,0.02,0,0,0.23,0.23,0.23,1.52,0.05,0.05,0.05,0.05,1,2,0,3,0,0,0,3,0,0,0.05,0,0,0,0,0,3,3,3,0.04,0,0,0.09,0.09,0.09,0.06,1.7,2,25,0,0,0,0,0,0
8482113,2021,Anton Lundell,FLA,C,4on5,65,8836,229,54.19,0.14,0.25,0.16,0.18,0.17,0.18,124,10.64,1.5,0.59,1.35,0.3,3.21,7.06,1.5,1.5,1.5,2,1,11,3,4,18,4,1,0,0,1,1,2,9,10,13,1,2,23,5,20,6,8,3,3,0.29,0.4,0.81,0,0,1,18,14,14,4,0.13,0,0,1.64,1.64,1.64,229,4,113,14,98,13,33,29,154,23,8,9550,2,0,0,0,30.43,3.59,3.59,3.59,3.59,35,6,7,48,3,0,0,25,11,5,0.79,1.49,1.32,0,2,1,48,41,41,0.37,0,0,3.96,3.96,3.96,146.7,21.66,19.7,21.66,19.7,147,53,49,249,23,17,5,141,30,29,3.2,3.62,14.85,4,4,15,249,200,200,3.34,5.07,5.07,19.93,19.93,19.29,5.27,15.92,53,239,0.39,0.22,3,4,3,4
8480208,2021,Drake Batherson,OTT,R,4on5,46,52,4,6.65,1,0.15,1,0.11,1,0.13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,1,2,1,0,1169,0,0,0,0,0.7,0.04,0.04,0.04,0.04,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.28,4,32,0,0,0,0,0,0
8475170,2021,Brayden Schenn,STL,C,4on5,62,1750,64,29.99,0.1,0.28,0.19,0.16,0.18,0.2,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,13,4,44,3,7,9,45,6,4,9435,0,2,1,0,5.82,0.41,0.4,0.41,0.4,7,1,2,10,0,1,0,7,0,1,0.15,0,0.27,0,0,0,10,8,8,0.06,0.27,0.27,0.21,0.21,0.2,26.24,3.74,3.56,3.74,3.56,28,8,8,44,3,3,2,25,7,4,0.58,1.03,2.13,0,0,3,44,36,36,0.59,1.44,1.44,2.89,2.89,2.77,3.67,9.31,46,236,0,0,0,0,0,0
8474068,2021,Kyle Turris,EDM,C,4on5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479367,2021,William Lockwood,VAN,R,4on5,13,52,2,0.42,0,0.24,0,0.18,0,0.18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0.92,0.9,0.92,0.9,2,0,0,2,1,1,1,1,0,1,0.02,0,0.9,0,0,1,2,2,2,0.02,0.9,0.9,0.04,0.04,0.04,0.3,0.95,2,9,0,0,0,0,0,0
8476887,2021,Filip Forsberg,NSH,L,4on5,69,77,3,3.85,0,0.08,0,0.14,0,0.13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,1,0,0,2,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0.65,0.64,0.65,0.64,1,1,1,3,0,0,0,1,0,1,0.01,0,0.64,0,0,0,3,2,2,0.03,0,0,0.67,0.67,0.66,0.24,2.84,8,51,0,0,0,0,0,0
8478055,2021,Gustav Forsling,FLA,D,4on5,71,9931,234,57.23,0.18,0.21,0.17,0.15,0.18,0.16,158,4.92,0.55,0.27,0.64,0.18,1.73,3.63,0.54,0.55,0.54,0,0,6,1,0,7,0,0,0,0,0,0,3,4,6,7,0,0,0,2,6,6,5,1,1,0.09,0.09,0.36,0,0,0,7,7,7,5,0.07,0,0,0.61,0.61,0.61,234,4,85,11,134,16,34,40,144,0,0,10724,0,0,0,0,36.5,4.74,4.74,4.74,4.74,44,6,8,58,3,1,0,29,13,8,0.91,1.64,2.19,0,1,2,58,50,50,0.48,0.01,0.01,5.22,5.22,5.21,164,21.96,19.21,21.96,19.21,168,58,54,280,23,18,4,155,45,26,3.42,5.41,13.12,2,6,15,280,226,226,3.61,5.41,5.41,20.15,20.15,18.69,5.41,20.03,52,284,1.13,0,6,2,6,1
8482133,2021,Thomas Bordeleau,SJS,C,4on5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479336,2021,Carl Grundstrom,LAK,R,4on5,54,297,8,0.59,0.37,0.12,0.14,0.16,0.2,0.18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,5,0,1,1,6,0,0,1324,0,0,0,0,0.88,0.16,0.16,0.16,0.16,1,0,0,1,0,0,0,0,1,0,0,0.16,0,0,0,0,1,1,1,0.02,0,0,0.18,0.18,0.18,2.99,0.28,0.28,0.28,0.28,3,1,2,6,0,0,0,3,0,1,0.06,0,0.22,0,0,0,6,4,4,0.06,0,0,0.34,0.34,0.34,0.38,2.84,8,42,0,0,0,0,0,0
8481596,2021,Shane Pinto,OTT,C,4on5,5,215,6,-0.21,0,0.07,0,0.04,0,0.05,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,3,1,2,1,2,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89,0.92,0.81,0.92,0.81,10,2,1,13,1,0,0,8,3,1,0.12,0.39,0.41,0,0,1,13,12,12,0.22,0,0,1.14,1.14,1.01,0.09,1.3,1,22,0,0,0,0,0,0
8474102,2021,David Perron,STL,L,4on5,67,1,1,-0.4,0,0.05,0,0.13,0,0.17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.39,1,7,0,0,0,0,0,0
8480789,2021,Oliver Wahlstrom,NYI,R,4on5,73,3,1,0.66,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,5,0,0,0,0,0,0
8479986,2021,Kole Lind,SEA,R,4on5,23,46,2,1.71,1,0.43,0.5,0.25,1,0.29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,895,0,0,0,0,0.73,0.06,0.06,0.06,0.06,0,1,0,1,0,0,0,1,0,0,0.06,0,0,0,0,0,1,1,1,0.01,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.25,1.65,7,21,0,0,0,0,0,0
8471887,2021,Patric Hornqvist,FLA,R,4on5,65,6,1,-0.06,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,17,0,0,0,0,0,0
8480205,2021,Emil Bemstrom,CBJ,C,4on5,41,20,1,-0.28,0,0.36,0,0.4,0,0.43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.29,4,6,0,0,0,0,0,0
8476886,2021,Slater Koekkoek,EDM,D,4on5,19,316,11,3.63,0.05,0.13,0.09,0.16,0.1,0.18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,8,1,4,3,3,0,0,1403,0,0,0,0,0.7,0.06,0.06,0.06,0.06,1,0,0,1,1,0,0,1,0,0,0.06,0,0,1,0,0,1,1,1,0.01,0,0,0.06,0.06,0.06,6.72,1.14,1.07,1.14,1.07,6,3,1,10,1,2,0,4,4,1,0.23,0.53,0.38,1,0,0,10,9,9,0.14,0.71,0.38,0.9,0.9,0.88,0.46,2.96,7,37,0,0,0,0,0,0
8477541,2021,Dakota Mermis,MIN,D,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478866,2021,Dominik Simon,ANA,C,4on5,72,8,1,1.55,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,6,0,0,0,0,0,0
